Event,Ardn_time_ms,ADC,SiPM_mV,Deadtime_ms,Temp_C
758,388341,112,22.94,3949,22.94
759,389192,53,16.22,3955,23.05
760,390530,304,53.73,3960,22.83
761,391168,294,51.51,3965,22.94
762,391415,141,25.53,3970,22.94
763,391854,67,18.51,3976,22.83
764,392082,63,17.91,3982,22.72
765,392160,83,20.46,3988,22.72
766,392602,199,33.86,3993,22.94
767,392694,81,20.25,3998,22.94
768,393376,224,38.29,4003,22.51
769,393476,56,16.76,4008,22.62
770,393803,467,121.56,4013,22.62
771,393950,352,66.89,4018,22.83
772,394027,99,21.91,4023,22.72
773,395095,316,56.81,4028,22.72
774,396127,89,21.05,4033,22.83
775,397249,142,25.64,4038,23.05
776,397875,79,20.03,4043,22.94
777,397969,120,23.58,4048,22.72
778,398359,88,20.96,4054,22.83
779,398714,155,27.15,4059,22.94
780,399635,334,61.44,4064,22.83
781,400151,364,71.71,4069,22.72
782,401304,120,23.58,4074,23.05
783,401344,108,22.63,4080,22.94
784,403085,670,272.62,4085,23.05
785,403924,96,21.67,4090,22.72
786,404284,51,15.86,4095,22.72
787,405647,487,132.65,4100,22.94
788,405791,348,65.64,4106,22.94
789,405831,51,15.86,4111,22.83
790,406421,51,15.86,4116,22.94
791,407066,61,17.60,4121,22.83
792,407075,57,16.93,4127,22.94
793,407323,99,21.91,4133,22.83
794,407777,103,22.23,4138,22.83
795,408074,204,34.73,4143,23.05
796,408462,63,17.91,4148,22.83
797,408531,51,15.86,4154,23.05
798,408592,82,20.36,4159,22.94
799,409267,57,16.93,4164,23.05
800,409396,333,61.18,4169,23.05
801,409698,63,17.91,4174,23.05
802,410392,71,19.06,4180,23.05
803,410667,56,16.76,4185,22.83
804,412453,71,19.06,4190,22.94
805,412486,51,15.86,4195,22.72
806,412497,368,72.93,4200,22.94
807,412888,255,43.96,4205,22.94
808,413111,92,21.32,4210,23.05
809,413212,57,16.93,4215,22.94
810,413447,103,22.23,4220,22.94
811,414121,89,21.05,4225,22.94
812,414484,74,19.44,4230,22.94
813,414608,63,17.91,4235,22.83
814,415027,206,35.07,4241,22.94
815,415271,167,28.76,4246,22.94
816,415400,56,16.76,4251,23.15
817,415693,78,19.92,4256,22.94
818,416677,79,20.03,4261,22.94
819,417437,185,31.51,4266,22.94
820,417882,71,19.06,4271,22.94
821,417978,71,19.06,4276,23.05
822,418673,120,23.58,4281,22.94
823,419602,83,20.46,4287,22.94
824,419786,108,22.63,4292,22.94
825,420640,120,23.58,4297,22.94
826,420722,75,19.57,4303,22.94
827,420894,79,20.03,4308,22.94
828,421257,147,26.19,4313,22.94
829,422174,83,20.46,4318,23.15
830,422715,268,46.26,4323,23.05
831,423851,51,15.86,4329,23.05
832,424899,167,28.76,4334,22.94
833,425891,120,23.58,4339,22.94
834,426256,67,18.51,4345,23.05
835,426423,608,202.86,4351,22.83
836,426925,179,30.55,4356,22.83
837,427424,50,15.67,4361,22.83
838,427909,563,181.65,4366,22.94
839,428010,62,17.75,4372,23.05
840,428417,77,19.81,4378,23.05
841,429538,69,18.79,4383,22.83
842,430744,71,19.06,4389,22.94
843,430965,176,30.09,4394,23.05
844,430990,172,29.49,4399,23.05
845,431012,50,15.67,4404,22.83
846,431143,83,20.46,4409,23.15
847,431318,78,19.92,4414,22.94
848,431361,268,46.26,4419,22.83
849,431382,59,17.27,4425,22.94
850,432388,332,61.17,4431,23.05
851,433159,103,22.23,4436,22.94
852,433560,76,19.69,4441,22.94
853,433797,263,45.37,4446,22.83
854,434560,440,109.25,4452,22.94
855,434606,346,64.94,4457,23.05
856,435887,49,15.48,4462,22.94
857,435904,167,28.76,4467,22.72
858,436090,131,24.54,4472,22.83
859,437831,195,33.17,4478,22.94
860,438291,71,19.06,4483,23.05
861,438415,262,45.24,4488,23.15
862,438561,231,39.55,4494,22.94
863,438779,67,18.51,4499,23.15
864,439806,89,21.05,4505,22.83
865,439970,361,70.62,4510,22.83
866,440145,57,16.93,4515,22.94
867,440705,57,16.93,4520,22.94
868,442110,63,17.91,4525,23.05
869,442166,300,52.79,4531,23.15
870,442299,97,21.75,4536,22.83
871,442387,312,55.68,4541,23.05
872,442577,255,43.96,4546,23.05
873,443336,63,17.91,4551,22.83
874,443523,270,46.71,4557,23.05
875,443879,295,51.75,4563,23.15
876,444316,271,46.93,4568,23.05
877,444425,193,32.84,4574,22.94
878,445627,103,22.23,4579,22.83
879,446501,112,22.94,4584,23.05
880,447212,126,24.09,4589,22.94
881,447249,101,22.08,4595,23.15
882,447844,103,22.23,4600,23.15
883,447961,79,20.03,4605,22.83
884,448899,101,22.08,4610,23.05
885,449046,83,20.46,4615,23.05
886,449518,73,19.32,4620,23.15
887,449581,96,21.67,4625,23.05
888,449902,76,19.69,4630,23.15
889,450466,243,41.74,4635,23.05
890,451294,172,29.49,4641,22.94
891,452445,71,19.06,4646,23.15
892,453185,176,30.09,4651,22.83
893,453647,231,39.55,4656,23.15
894,453727,112,22.94,4661,22.94
895,454072,271,46.93,4666,23.05
896,455099,135,24.92,4672,23.05
897,455378,83,20.46,4678,23.05
898,456227,57,16.93,4683,23.05
899,456963,231,39.55,4688,22.94
900,457444,51,15.86,4693,22.94
901,459579,77,19.81,4698,22.83
902,459835,56,16.76,4703,23.05
903,459907,79,20.03,4708,23.15
904,460699,455,117.03,4713,23.15
905,461155,142,25.64,4718,23.05
906,461257,83,20.46,4723,22.94
907,461305,227,38.83,4728,23.05
908,461516,319,57.64,4733,22.83
909,462312,60,17.43,4738,23.05
910,463131,112,22.94,4744,22.94
911,463889,359,69.86,4749,23.05
912,466356,222,37.96,4754,22.72
913,467050,248,42.69,4759,23.05
914,467804,74,19.44,4765,22.83
915,468448,51,15.86,4770,22.94
916,468643,487,132.65,4775,22.94
917,469075,56,16.76,4781,22.94
918,469261,76,19.69,4786,22.94
919,469328,332,61.17,4791,23.05
920,469380,88,20.96,4796,23.05
921,470496,450,114.31,4801,22.83
922,470942,231,39.55,4806,23.05
923,472708,51,15.86,4811,23.05
924,472873,423,97.36,4816,22.83
925,473068,423,97.36,4821,23.05
926,473377,147,26.19,4826,23.05
927,474138,96,21.67,4831,23.05
928,474324,99,21.91,4836,22.83
929,475914,304,53.73,4841,23.05
930,476357,67,18.51,4846,23.05
931,476957,217,37.04,4852,22.94
932,477550,199,33.86,4857,22.51
933,477596,63,17.91,4862,22.83
934,477701,96,21.67,4868,22.62
935,479619,71,19.06,4873,22.72
936,479709,88,20.96,4878,22.72
937,479820,83,20.46,4883,22.72
938,479964,67,18.51,4888,22.83
939,480686,58,17.10,4894,23.05
940,481185,408,90.57,4899,22.83
941,481374,216,36.85,4904,22.83
942,482465,71,19.06,4909,22.72
943,482915,56,16.76,4914,22.94
944,483344,275,47.73,4919,22.94
945,483675,108,22.63,4925,22.94
946,483794,306,54.23,4930,22.83
947,484166,334,61.44,4935,22.72
948,484360,76,19.69,4940,23.05
949,484915,81,20.25,4945,22.94
950,485486,67,18.51,4950,22.94
951,485537,409,91.12,4956,22.83
952,486598,53,16.22,4961,22.94
953,487329,103,22.23,4966,22.94
954,488676,120,23.58,4971,22.72
955,489313,147,26.19,4977,22.94
956,489891,71,19.06,4982,22.83
957,493014,76,19.69,4987,22.94
958,494643,131,24.54,4992,23.05
959,496311,57,16.93,4998,22.83
960,496432,415,95.00,5003,23.15
961,496448,96,21.67,5008,23.05
962,496979,88,20.96,5013,22.94
963,497315,67,18.51,5018,23.15
964,497342,291,50.97,5024,22.94
965,497945,255,43.96,5030,22.94
966,498799,63,17.91,5035,23.05
967,498926,531,160.62,5041,22.94
968,499179,109,22.70,5047,23.15
969,500802,252,43.42,5052,23.05
970,500833,327,59.28,5058,22.94
971,502107,313,56.02,5064,23.05
972,502552,92,21.32,5069,22.94
973,503237,231,39.55,5074,23.15
974,503743,96,21.67,5079,23.15
975,504409,600,203.87,5084,23.15
976,504813,83,20.46,5089,22.94
977,505311,313,56.02,5094,23.15
978,505501,94,21.50,5099,23.05
979,506147,51,15.86,5104,23.05
980,506265,56,16.76,5109,23.15
981,509376,88,20.96,5114,23.05
982,509426,295,51.75,5119,22.83
983,509489,206,35.07,5124,22.83
984,510326,636,231.85,5129,23.15
985,511762,81,20.25,5134,23.05
986,511975,281,48.90,5139,23.15
987,512011,50,15.67,5145,23.05
988,512064,327,59.28,5150,23.15
989,512137,99,21.91,5155,23.05
990,513302,184,31.36,5160,23.05
991,513465,199,33.86,5165,23.15
992,513575,51,15.86,5170,22.94
993,514540,79,20.03,5175,23.05
994,514966,316,56.81,5180,22.94
995,515531,481,129.57,5185,23.15
996,517319,63,17.91,5191,23.05
997,517783,287,50.23,5197,23.15
998,518165,70,18.93,5202,23.05
999,518890,83,20.46,5207,22.94
1000,518960,67,18.51,5212,23.15
1001,519132,194,33.00,5218,23.15
1002,519695,159,27.66,5223,23.15
1003,520357,103,22.23,5228,23.15
1004,520632,551,164.56,5233,23.05
1005,520886,99,21.91,5239,22.94
1006,521428,121,23.66,5244,23.15
1007,521585,505,145.23,5250,23.15
1008,521736,127,24.18,5256,23.05
1009,522211,252,43.42,5262,23.15
1010,522589,73,19.32,5268,22.94
1011,522986,62,17.75,5274,23.15
1012,524029,71,19.06,5280,23.05
1013,526004,56,16.76,5286,23.15
1014,526034,262,45.24,5292,23.15
1015,526058,63,17.91,5298,23.15
1016,526442,83,20.46,5304,23.15
1017,526478,224,38.29,5309,22.94
1018,526695,83,20.46,5315,23.37
1019,527521,57,16.93,5320,23.05
1020,527720,63,17.91,5326,23.05
1021,528168,71,19.06,5332,22.94
1022,529184,60,17.43,5338,23.15
1023,530985,531,160.62,5344,23.15
1024,531375,135,24.92,5350,23.05
1025,531475,89,21.05,5356,23.05
1026,531855,233,39.92,5361,23.15
1027,532089,79,20.03,5367,22.94
1028,532321,63,17.91,5372,22.94
1029,532981,199,33.86,5378,23.05
1030,533537,335,61.77,5383,23.15
1031,533878,83,20.46,5388,23.37
1032,534079,156,27.28,5393,23.15
1033,534749,51,15.86,5398,23.15
1034,535077,185,31.51,5403,23.15
1035,536856,57,16.93,5408,23.05
1036,537292,108,22.63,5414,23.15
1037,537480,106,22.47,5419,23.15
1038,537988,284,49.41,5424,23.15
1039,538086,60,17.43,5430,22.83
1040,538880,131,24.54,5436,23.15
1041,539924,771,600.02,5442,23.15
1042,540315,300,52.79,5447,23.05
1043,540471,51,15.86,5453,23.37
1044,540613,398,85.63,5458,23.15
1045,541440,357,68.97,5463,23.15
1046,541480,99,21.91,5468,23.15
1047,541524,66,18.36,5473,22.94
1048,542248,89,21.05,5479,23.37
1049,544006,127,24.18,5484,22.83
1050,544259,51,15.86,5490,23.15
1051,545003,393,83.55,5495,23.15
1052,545208,78,19.92,5500,23.05
1053,545547,115,23.18,5505,23.05
1054,546204,217,37.04,5511,23.15
1055,546311,316,56.81,5516,23.15
1056,546619,83,20.46,5521,23.15
1057,547644,63,17.91,5526,23.05
1058,548721,252,43.42,5532,23.15
1059,548928,563,181.65,5538,22.83
1060,549218,89,21.05,5544,23.37
1061,549288,204,34.73,5549,22.94
1062,549471,54,16.41,5554,23.15
1063,549848,73,19.32,5559,23.15
1064,550099,376,76.43,5564,23.15
1065,550351,306,54.23,5569,22.94
1066,550424,131,24.54,5575,23.05
1067,550455,135,24.92,5581,23.15
1068,550847,99,21.91,5587,22.94
1069,551534,96,21.67,5592,23.05
1070,552046,312,55.68,5597,23.05
1071,552052,53,16.22,5602,23.15
1072,552168,60,17.43,5607,23.05
1073,554497,455,117.03,5613,23.15
1074,554536,83,20.46,5619,23.15
1075,554902,192,32.67,5624,23.15
1076,555614,192,32.67,5629,23.15
1077,555713,440,109.25,5634,23.15
1078,556648,167,28.76,5639,23.15
1079,558112,71,19.06,5644,23.15
1080,558161,127,24.18,5649,22.83
1081,558642,369,73.42,5655,23.15
1082,561027,195,33.17,5660,22.94
1083,561457,57,16.93,5665,22.94
1084,561908,422,97.97,5671,23.15
1085,562231,217,37.04,5676,23.05
1086,562364,319,57.64,5681,23.05
1087,562463,131,24.54,5686,23.15
1088,562753,83,20.46,5692,22.83
1089,563149,131,24.54,5697,23.15
1090,563552,88,20.96,5703,23.15
1091,563682,53,16.22,5708,23.05
1092,565007,71,19.06,5713,23.05
1093,565680,82,20.36,5719,23.15
1094,565915,73,19.32,5724,23.15
1095,566084,114,23.10,5730,23.15
1096,566378,88,20.96,5736,23.15
1097,566547,120,23.58,5741,23.15
1098,566736,50,15.67,5747,23.15
1099,567050,167,28.76,5752,23.05
1100,568767,504,143.61,5757,23.15
1101,569936,71,19.06,5763,23.15
1102,571108,103,22.23,5769,23.05
1103,571620,81,20.25,5774,23.15
1104,571963,440,109.25,5779,23.05
1105,572417,419,97.20,5784,23.15
1106,572633,114,23.10,5789,23.05
1107,573243,66,18.36,5795,23.05
1108,573342,131,24.54,5801,23.15
1109,573448,98,21.83,5807,23.15
1110,574038,92,21.32,5812,23.15
1111,574371,51,15.86,5817,23.15
1112,574740,103,22.23,5822,23.15
1113,575115,131,24.54,5827,23.15
1114,575198,51,15.86,5833,23.15
1115,575342,153,26.90,5838,23.15
1116,575528,78,19.92,5844,23.15
1117,575797,345,64.98,5849,23.15
1118,576009,338,62.67,5854,23.05
1119,576581,56,16.76,5859,23.15
1120,576641,79,20.03,5865,23.15
1121,577390,53,16.22,5870,23.15
1122,577397,63,17.91,5875,23.05
1123,577523,327,59.28,5881,23.15
1124,577607,56,16.76,5887,23.05
1125,577893,585,189.11,5893,23.15
1126,579661,193,32.84,5899,23.05
1127,579776,66,18.36,5904,23.15
1128,580162,195,33.17,5910,23.05
1129,580504,237,40.69,5915,23.15
1130,581111,120,23.58,5921,23.26
1131,581443,56,16.76,5927,23.15
1132,582043,508,144.95,5933,23.15
1133,582516,204,34.73,5939,23.15
1134,583148,93,21.41,5944,23.15
1135,583236,135,24.92,5949,23.15
1136,583321,185,31.51,5955,22.94
1137,583443,56,16.76,5960,22.94
1138,583736,76,19.69,5966,23.37
1139,584755,71,19.06,5971,23.15
1140,584780,83,20.46,5977,23.15
1141,585271,579,187.32,5983,23.05
1142,585375,89,21.05,5989,23.05
1143,585733,430,101.41,5994,23.15
1144,586292,124,23.92,5999,23.15
1145,587645,76,19.69,6005,23.15
1146,588232,71,19.06,6010,23.05
1147,589082,60,17.43,6016,23.05
1148,589214,210,35.78,6022,23.15
1149,589274,231,39.55,6027,23.15
1150,590423,316,56.81,6033,23.15
1151,591086,58,17.10,6038,23.05
1152,591267,99,21.91,6044,23.15
1153,591471,172,29.49,6049,22.94
1154,592516,83,20.46,6054,23.15
1155,593373,271,46.93,6059,23.15
1156,593456,56,16.76,6065,23.15
1157,593615,117,23.34,6071,23.15
1158,594167,78,19.92,6077,23.05
1159,594742,108,22.63,6082,22.94
1160,594984,399,87.30,6087,23.15
1161,596216,262,45.24,6092,23.15
1162,596535,192,32.67,6098,23.15
1163,597270,287,50.23,6103,23.15
1164,597317,67,18.51,6109,23.15
1165,597580,62,17.75,6115,23.15
1166,598013,88,20.96,6121,23.15
1167,598469,348,65.64,6126,23.15
1168,598727,192,32.67,6131,23.05
1169,599222,231,39.55,6136,23.05
1170,600017,77,19.81,6142,23.15
1171,601742,85,20.67,6147,23.05
1172,601757,142,25.64,6152,23.15
1173,603183,79,20.03,6158,23.15
1174,603319,277,48.09,6163,23.15
1175,604258,368,72.93,6169,23.37
1176,605132,135,24.92,6174,22.83
1177,606837,62,17.75,6180,23.05
1178,607488,57,16.93,6186,23.15
1179,607822,207,35.26,6192,23.15
1180,608233,270,46.71,6197,23.05
1181,608460,76,19.69,6203,23.05
1182,609018,97,21.75,6208,23.15
1183,609074,419,97.20,6213,23.15
1184,609801,71,19.06,6218,23.05
1185,610229,67,18.51,6224,23.15
1186,610849,371,73.82,6230,22.83
1187,611347,82,20.36,6235,23.05
1188,611959,231,39.55,6240,23.15
1189,612021,207,35.26,6246,23.15
1190,613266,263,45.37,6251,22.94
1191,613598,222,37.96,6257,23.05
1192,615153,295,51.75,6262,23.15
1193,615785,71,19.06,6268,23.15
1194,616094,56,16.76,6274,23.15
1195,616154,79,20.03,6280,23.15
1196,616402,56,16.76,6285,23.15
1197,616716,70,18.93,6291,23.15
1198,616931,472,125.87,6297,23.15
1199,617284,83,20.46,6303,23.15
1200,617367,108,22.63,6308,23.15
1201,617517,287,50.23,6313,23.15
1202,618110,56,16.76,6319,23.15
1203,618504,50,15.67,6325,23.15
1204,618885,76,19.69,6330,23.15
1205,619062,261,45.09,6335,23.15
1206,619384,62,17.75,6341,23.15
1207,620353,51,15.86,6347,23.15
1208,621034,60,17.43,6352,23.15
1209,621202,120,23.58,6358,23.15
1210,621245,89,21.05,6364,23.15
1211,622333,97,21.75,6369,23.05
1212,622603,193,32.84,6374,23.15
1213,623006,62,17.75,6379,23.15
1214,623039,76,19.69,6385,23.15
1215,623265,89,21.05,6390,23.15
1216,623478,494,141.37,6395,23.15
1217,623774,419,97.20,6401,23.15
1218,623886,344,64.67,6406,23.15
1219,624138,71,19.06,6411,23.05
1220,624857,63,17.91,6417,23.05
1221,625024,368,72.93,6423,23.15
1222,625287,146,26.08,6428,22.83
1223,625555,76,19.69,6434,23.37
1224,625863,105,22.39,6439,23.15
1225,626539,71,19.06,6444,23.05
1226,627117,313,56.02,6450,23.15
1227,627414,56,16.76,6455,23.15
1228,627725,71,19.06,6461,23.15
1229,627907,56,16.76,6467,23.15
1230,627916,384,80.08,6473,23.15
1231,627980,285,49.78,6479,23.15
1232,628279,313,56.02,6485,23.15
1233,628661,242,41.58,6490,23.15
1234,629211,63,17.91,6496,23.15
1235,630030,56,16.76,6502,23.15
1236,630249,79,20.03,6508,23.15
1237,630291,73,19.32,6513,23.15
1238,630646,60,17.43,6518,23.15
1239,631719,287,50.23,6524,23.05
1240,632152,67,18.51,6530,23.05
1241,632399,77,19.81,6536,23.15
1242,632540,62,17.75,6541,23.15
1243,633031,590,200.72,6547,23.05
1244,633364,76,19.69,6553,23.15
1245,633961,71,19.06,6558,23.15
1246,634257,137,25.12,6564,23.15
1247,634321,124,23.92,6570,23.15
1248,634734,53,16.22,6576,23.05
1249,635116,408,90.57,6581,23.15
1250,636049,101,22.08,6586,23.15
1251,636067,57,16.93,6591,23.15
1252,636491,60,17.43,6597,23.15
1253,637245,63,17.91,6603,23.15
1254,637662,88,20.96,6609,23.37
1255,639040,184,31.36,6614,23.48
1256,639492,83,20.46,6619,22.94
1257,639761,79,20.03,6624,23.15
1258,640569,88,20.96,6629,23.15
1259,641350,67,18.51,6634,23.05
1260,641599,71,19.06,6640,23.15
1261,643161,96,21.67,6646,23.05
1262,643616,505,145.23,6651,23.15
1263,644143,51,15.86,6657,23.15
1264,644470,432,101.61,6662,23.37
1265,644773,287,50.23,6667,23.05
1266,645620,63,17.91,6673,23.05
1267,645798,88,20.96,6679,23.15
1268,646634,184,31.36,6684,23.15
1269,647771,66,18.36,6689,23.15
1270,647860,145,25.96,6695,23.15
1271,647940,112,22.94,6701,23.15
1272,648833,226,38.63,6707,23.15
1273,649335,481,129.57,6713,23.15
1274,649495,63,17.91,6719,23.15
1275,650022,143,25.74,6725,23.15
1276,650155,90,21.14,6731,23.15
1277,650360,719,344.94,6736,23.15
1278,650683,172,29.49,6741,22.94
1279,650994,140,25.42,6746,23.15
1280,651384,88,20.96,6752,23.05
1281,651797,89,21.05,6757,23.15
1282,653063,88,20.96,6762,23.15
1283,653809,63,17.91,6767,23.05
1284,653870,56,16.76,6773,23.37
1285,654718,184,31.36,6779,22.94
1286,654980,92,21.32,6784,23.15
1287,656148,63,17.91,6789,23.15
1288,656513,76,19.69,6795,22.94
1289,656927,103,22.23,6800,23.05
1290,657430,192,32.67,6805,23.15
1291,657456,66,18.36,6810,23.15
1292,658823,96,21.67,6816,23.15
1293,658979,57,16.93,6821,22.94
1294,658991,60,17.43,6827,23.05
1295,659059,63,17.91,6833,23.15
1296,659246,199,33.86,6839,23.05
1297,659470,57,16.93,6844,23.15
1298,660732,377,76.28,6850,23.15
1299,660902,124,23.92,6855,23.05
1300,661479,677,286.87,6861,23.15
1301,662124,79,20.03,6866,23.15
1302,662177,63,17.91,6871,23.15
1303,662194,71,19.06,6877,23.15
1304,662858,103,22.23,6883,23.15
1305,663020,357,68.97,6888,22.72
1306,663812,67,18.51,6893,23.05
1307,663910,135,24.92,6899,23.05
1308,664080,178,30.40,6905,23.15
1309,664646,124,23.92,6910,22.94
1310,664790,121,23.66,6916,23.15
1311,668314,210,35.78,6922,23.15
1312,669424,112,22.94,6927,22.94
1313,669688,63,17.91,6933,22.83
1314,669772,71,19.06,6939,22.83
1315,670010,56,16.76,6945,22.94
1316,670496,49,15.48,6951,23.05
1317,670552,56,16.76,6956,22.94
1318,670560,51,15.86,6962,22.94
1319,671387,287,50.23,6967,22.94
1320,673161,255,43.96,6973,22.94
1321,673426,335,61.77,6978,22.83
1322,673909,70,18.93,6983,23.05
1323,674402,120,23.58,6989,23.05
1324,675571,460,119.54,6995,22.83
1325,676086,199,33.86,7001,22.83
1326,676214,57,16.93,7006,22.72
1327,676450,63,17.91,7012,22.83
1328,676564,88,20.96,7018,22.83
1329,676628,85,20.67,7023,23.15
1330,677264,185,31.51,7028,22.94
1331,677639,220,37.58,7033,22.94
1332,677686,117,23.34,7038,22.94
1333,679628,78,19.92,7044,22.83
1334,679764,56,16.76,7049,22.83
1335,679968,56,16.76,7055,22.62
1336,680032,92,21.32,7061,22.83
1337,680464,69,18.79,7066,22.83
1338,680480,207,35.26,7072,22.83
1339,680845,62,17.75,7077,23.15
1340,681146,426,100.89,7083,22.94
1341,681280,287,50.23,7088,22.94
1342,682375,159,27.66,7094,23.05
1343,683734,399,87.30,7099,23.05
1344,684006,88,20.96,7104,22.72
1345,684694,97,21.75,7109,22.83
1346,685427,312,55.68,7114,22.83
1347,686218,97,21.75,7119,22.94
1348,686229,113,23.02,7124,23.15
1349,686840,467,121.56,7130,22.83
1350,686946,115,23.18,7136,23.15
1351,688070,63,17.91,7142,22.94
1352,688477,384,80.08,7148,22.94
1353,688908,71,19.06,7153,23.05
1354,689550,76,19.69,7159,22.83
1355,689678,67,18.51,7164,22.83
1356,689796,147,26.19,7170,22.83
1357,690409,63,17.91,7176,22.94
1358,691130,63,17.91,7182,22.94
1359,691352,370,73.62,7188,22.83
1360,691716,241,41.39,7193,23.05
1361,694215,93,21.41,7199,23.05
1362,694567,291,50.97,7204,23.15
1363,695005,69,18.79,7210,22.94
1364,695411,440,109.25,7216,22.72
1365,695483,127,24.18,7221,23.05
1366,695952,102,22.15,7227,23.05
1367,696120,103,22.23,7232,23.15
1368,696431,184,31.36,7237,22.94
1369,696595,177,30.25,7242,22.72
1370,696632,305,53.88,7247,23.05
1371,697123,99,21.91,7253,23.15
1372,698618,83,20.46,7258,23.15
1373,699832,472,125.87,7263,22.94
1374,700379,384,80.08,7269,22.72
1375,701106,66,18.36,7274,23.15
1376,701428,63,17.91,7280,22.83
1377,702396,355,68.30,7286,22.62
1378,702630,186,31.68,7291,22.83
1379,702929,199,33.86,7296,23.15
1380,703302,63,17.91,7302,23.05
1381,705161,193,32.84,7308,22.83
1382,706273,387,81.05,7313,23.05
1383,706508,97,21.75,7318,23.05
1384,706583,248,42.69,7323,22.94
1385,706828,399,87.30,7329,22.94
1386,708538,359,69.86,7334,23.05
1387,710309,357,68.97,7339,22.94
1388,710628,77,19.81,7344,23.15
1389,710778,88,20.96,7349,23.15
1390,710994,53,16.22,7354,23.05
1391,711069,92,21.32,7359,22.83
1392,711224,88,20.96,7364,23.05
1393,711446,60,17.43,7369,22.83
1394,711690,124,23.92,7375,23.05
1395,711785,103,22.23,7381,23.05
1396,712110,113,23.02,7386,23.15
1397,712781,101,22.08,7392,22.83
1398,712910,120,23.58,7397,23.05
1399,713303,409,91.12,7403,22.83
1400,714424,81,20.25,7408,23.15
1401,714746,286,49.78,7413,23.05
1402,714977,103,22.23,7419,22.94
1403,715573,537,162.17,7424,22.94
1404,716026,312,55.68,7430,23.15
1405,716123,88,20.96,7435,23.05
1406,716499,254,43.77,7440,22.83
1407,716948,483,132.60,7446,23.15
1408,717057,327,59.28,7452,22.94
1409,717377,71,19.06,7458,22.94
1410,717405,71,19.06,7464,23.05
1411,717675,66,18.36,7470,23.05
1412,717734,248,42.69,7476,23.15
1413,718271,96,21.67,7482,22.94
1414,718347,67,18.51,7487,22.83
1415,718538,108,22.63,7493,22.94
1416,718592,56,16.76,7498,22.94
1417,719421,103,22.23,7504,22.94
1418,720076,188,32.01,7509,23.05
1419,720387,90,21.14,7514,23.05
1420,721343,384,80.08,7519,23.05
1421,721675,88,20.96,7524,23.15
1422,721906,89,21.05,7529,23.15
1423,721924,67,18.51,7534,23.15
1424,723400,100,22.00,7540,23.05
1425,723412,58,17.10,7545,23.05
1426,723452,306,54.23,7551,23.05
1427,723640,121,23.66,7557,22.83
1428,723877,108,22.63,7563,22.83
1429,725150,188,32.01,7568,22.94
1430,725324,199,33.86,7573,23.15
1431,725501,440,109.25,7578,22.83
1432,726342,56,16.76,7583,23.15
1433,726707,103,22.23,7589,22.94
1434,727398,79,20.03,7594,22.94
1435,727589,203,34.56,7599,23.15
1436,727600,61,17.60,7604,23.15
1437,728346,53,16.22,7610,23.15
1438,728629,79,20.03,7615,23.15
1439,729044,213,36.33,7620,23.15
1440,729457,179,30.55,7625,22.94
1441,729792,60,17.43,7630,23.05
1442,730573,323,58.48,7636,23.05
1443,730590,60,17.43,7642,23.15
1444,731273,88,20.96,7648,23.05
1445,733363,295,51.75,7653,23.05
1446,734220,286,49.78,7659,23.15
1447,734539,76,19.69,7665,23.15
1448,735283,384,80.08,7670,22.94
1449,736968,192,32.67,7675,22.94
1450,737113,79,20.03,7680,22.94
1451,737692,56,16.76,7685,23.05
1452,737835,238,40.82,7691,23.15
1453,737854,369,73.42,7697,23.15
1454,738424,275,47.73,7702,23.15
1455,739667,75,19.57,7708,23.15
1456,740165,82,20.36,7714,23.15
1457,740623,88,20.96,7719,23.05
1458,740775,88,20.96,7724,23.05
1459,741160,71,19.06,7729,23.15
1460,741220,108,22.63,7735,23.15
1461,741270,125,24.00,7740,23.15
1462,741610,134,24.82,7746,23.15
1463,741864,76,19.69,7752,23.15
1464,745279,120,23.58,7757,23.15
1465,746674,76,19.69,7763,23.15
1466,747119,295,51.75,7768,23.05
1467,747403,377,76.28,7774,23.05
1468,748435,67,18.51,7779,22.94
1469,748611,56,16.76,7785,22.94
1470,748740,56,16.76,7791,23.15
1471,749616,313,56.02,7797,23.15
1472,749749,60,17.43,7802,23.15
1473,749780,327,59.28,7808,23.15
1474,750228,204,34.73,7814,23.05
1475,750862,131,24.54,7819,23.15
1476,751811,248,42.69,7825,23.15
1477,752254,96,21.67,7831,23.15
1478,752288,73,19.32,7836,23.37
1479,752314,99,21.91,7842,23.15
1480,752429,236,40.44,7847,23.15
1481,752770,252,43.42,7853,23.15
1482,753470,499,141.24,7859,23.15
1483,754429,455,117.03,7865,23.05
1484,754775,179,30.55,7871,23.15
1485,754871,53,16.22,7876,23.05
1486,754915,97,21.75,7881,23.15
1487,754992,71,19.06,7886,23.05
1488,755214,63,17.91,7892,23.15
1489,755484,62,17.75,7898,23.15
1490,756167,79,20.03,7904,23.15
1491,759767,49,15.48,7909,23.15
1492,759789,220,37.58,7914,23.05
1493,759804,76,19.69,7919,23.15
1494,760166,433,104.37,7924,23.15
1495,760186,433,104.37,7929,22.94
1496,760436,60,17.43,7934,23.15
1497,760536,76,19.69,7940,23.15
1498,760609,79,20.03,7945,23.15
1499,761529,76,19.69,7950,23.05
1500,761623,63,17.91,7955,23.15
1501,762217,236,40.44,7961,23.15
1502,762494,280,48.67,7967,23.15
1503,763280,243,41.74,7973,23.15
1504,764057,56,16.76,7979,23.05
