Event,Ardn_time_ms,ADC,SiPM_mV,Deadtime_ms,Temp_C
776,355282,255,43.96,4021,23.37
777,355828,71,19.06,4026,23.69
778,356226,421,97.33,4031,23.37
779,356406,56,16.76,4036,23.15
780,356610,67,18.51,4041,23.15
781,356874,249,42.85,4047,23.15
782,357038,118,23.42,4053,23.15
783,357198,51,15.86,4059,23.48
784,357988,109,22.70,4064,23.15
785,358202,63,17.91,4069,23.37
786,358543,376,76.43,4075,23.58
787,358784,575,187.30,4080,23.48
788,359182,83,20.46,4085,23.15
789,360084,51,15.86,4090,23.15
790,361868,124,23.92,4095,23.15
791,362100,76,19.69,4101,23.37
792,362216,496,144.49,4106,23.48
793,364201,113,23.02,4112,23.15
794,364472,96,21.67,4117,23.48
795,364738,99,21.91,4122,23.15
796,364851,184,31.36,4127,23.15
797,365331,88,20.96,4132,23.37
798,366049,327,59.28,4137,23.37
799,366659,466,122.00,4142,23.15
800,366915,97,21.75,4148,23.37
801,366934,109,22.70,4153,23.48
802,367001,149,26.42,4158,23.37
803,367504,51,15.86,4163,23.48
804,367647,156,27.28,4168,23.37
805,367713,63,17.91,4173,23.37
806,367794,127,24.18,4179,23.15
807,368052,127,24.18,4184,23.37
808,368721,63,17.91,4189,23.37
809,368870,78,19.92,4195,23.48
810,369081,103,22.23,4200,23.15
811,369526,89,21.05,4205,23.37
812,370001,92,21.32,4210,23.37
813,370010,60,17.43,4215,23.15
814,370306,231,39.55,4221,23.37
815,371055,176,30.09,4226,23.48
816,371106,88,20.96,4231,23.15
817,372038,448,112.41,4236,23.15
818,372163,391,82.35,4241,23.58
819,372651,71,19.06,4246,23.15
820,373231,89,21.05,4251,23.15
821,375899,316,56.81,4256,23.15
822,376486,127,24.18,4261,23.58
823,376677,67,18.51,4266,23.37
824,377217,112,22.94,4272,23.15
825,377309,579,187.32,4277,23.48
826,377354,71,19.06,4283,23.15
827,378001,99,21.91,4288,23.15
828,378077,121,23.66,4293,23.15
829,378497,63,17.91,4299,23.15
830,378803,124,23.92,4305,23.58
831,379318,99,21.91,4311,23.15
832,379541,108,22.63,4316,23.15
833,379865,51,15.86,4321,23.58
834,380334,145,25.96,4326,23.48
835,380566,204,34.73,4332,23.48
836,380581,103,22.23,4337,23.15
837,380787,476,129.76,4342,23.48
838,381042,53,16.22,4348,23.15
839,381051,335,61.77,4353,23.15
840,384025,217,37.04,4358,23.15
841,384894,48,15.29,4363,23.37
842,385132,83,20.46,4368,23.37
843,385459,60,17.43,4373,23.48
844,386216,89,21.05,4379,23.15
845,386266,353,67.64,4384,23.15
846,386911,241,41.39,4389,23.48
847,387436,79,20.03,4395,23.15
848,387525,408,90.57,4400,23.37
849,387978,51,15.86,4405,23.37
850,387985,57,16.93,4410,23.48
851,388461,227,38.83,4416,23.15
852,388701,348,65.64,4421,23.37
853,389025,67,18.51,4426,23.48
854,389903,412,92.93,4432,23.15
855,390026,117,23.34,4437,23.48
856,390259,440,109.25,4443,23.15
857,391199,61,17.60,4448,23.69
858,391302,96,21.67,4454,23.15
859,391554,57,16.93,4459,23.26
860,391691,56,16.76,4464,23.05
861,391793,127,24.18,4469,23.15
862,391937,63,17.91,4474,23.37
863,392237,240,41.21,4480,23.37
864,392448,112,22.94,4486,23.15
865,392693,167,28.76,4491,23.37
866,393000,408,90.57,4496,23.15
867,393684,70,18.93,4501,23.37
868,394219,71,19.06,4507,23.15
869,394467,99,21.91,4512,23.15
870,394932,76,19.69,4517,23.15
871,395205,96,21.67,4522,23.37
872,395564,391,82.35,4527,23.15
873,395616,55,16.58,4532,23.15
874,395797,192,32.67,4537,23.15
875,395885,51,15.86,4542,23.15
876,397192,92,21.32,4547,23.15
877,397559,59,17.27,4552,23.15
878,397868,171,29.34,4557,23.15
879,398131,158,27.53,4562,23.15
880,398566,455,117.03,4567,23.37
881,399351,103,22.23,4572,23.15
882,399404,280,48.67,4577,23.37
883,399831,335,61.77,4583,23.15
884,400048,287,50.23,4588,23.37
885,400340,472,125.87,4593,23.37
886,400364,291,50.97,4599,23.37
887,401148,102,22.15,4605,23.37
888,402291,79,20.03,4610,23.15
889,402731,371,73.82,4615,23.48
890,402859,192,32.67,4620,23.15
891,403983,71,19.06,4625,23.15
892,404300,69,18.79,4630,23.15
893,405748,71,19.06,4636,23.15
894,406154,58,17.10,4641,23.15
895,407089,108,22.63,4646,23.37
896,407675,78,19.92,4651,23.37
897,407695,195,33.17,4656,23.15
898,407825,248,42.69,4661,23.15
899,409144,579,187.32,4667,23.15
900,409162,77,19.81,4673,23.15
901,409358,305,53.88,4678,23.15
902,409434,78,19.92,4683,23.15
903,409648,51,15.86,4688,23.15
904,409829,113,23.02,4693,23.15
905,410335,143,25.74,4698,23.15
906,410400,73,19.32,4703,23.15
907,411100,75,19.57,4708,23.15
908,411574,71,19.06,4713,23.37
909,411725,204,34.73,4718,23.15
910,412572,81,20.25,4723,23.15
911,412658,127,24.18,4728,23.05
912,413125,287,50.23,4733,23.15
913,414480,60,17.43,4738,23.15
914,414490,352,66.89,4744,23.37
915,414702,79,20.03,4749,23.48
916,415063,467,121.56,4754,23.15
917,415145,63,17.91,4759,23.15
918,415580,449,112.05,4765,23.37
919,416936,335,61.77,4770,23.15
920,417397,440,109.25,4775,23.15
921,417476,319,57.64,4780,23.15
922,417487,127,24.18,4785,23.15
923,417554,83,20.46,4791,23.15
924,417770,105,22.39,4796,23.15
925,417826,49,15.48,4801,23.15
926,418311,364,71.71,4806,23.15
927,419002,97,21.75,4811,23.15
928,419107,240,41.21,4816,23.15
929,419470,287,50.23,4822,23.15
930,419698,108,22.63,4827,23.15
931,420048,86,20.77,4832,23.37
932,420176,63,17.91,4837,23.15
933,420246,56,16.76,4843,23.15
934,420484,102,22.15,4848,23.15
935,420817,143,25.74,4853,23.15
936,420871,124,23.92,4858,23.15
937,421735,63,17.91,4864,23.37
938,422490,76,19.69,4870,23.37
939,423771,434,104.89,4875,23.15
940,424389,176,30.09,4880,23.15
941,425427,56,16.76,4885,23.37
942,425612,79,20.03,4890,23.15
943,426297,60,17.43,4895,23.15
944,426585,56,16.76,4901,23.15
945,427131,140,25.42,4906,23.15
946,427719,71,19.06,4912,23.15
947,427731,111,22.86,4917,23.15
948,427891,243,41.74,4922,23.37
949,428383,120,23.58,4928,23.15
950,428471,63,17.91,4934,23.15
951,428681,62,17.75,4940,23.37
952,429082,56,16.76,4946,23.37
953,429487,81,20.25,4951,23.15
954,432514,159,27.66,4956,23.37
955,433363,67,18.51,4961,23.15
956,433710,355,68.30,4967,23.15
957,434543,74,19.44,4972,23.15
958,435027,69,18.79,4977,23.15
959,436001,299,52.61,4982,23.58
960,436320,57,16.93,4987,23.15
961,436822,56,16.76,4992,23.58
962,437265,71,19.06,4997,23.37
963,437823,126,24.09,5002,23.15
964,437840,199,33.86,5008,23.15
965,437868,96,21.67,5013,23.37
966,438078,127,24.18,5018,23.15
967,438412,268,46.26,5023,23.15
968,438630,49,15.48,5029,23.15
969,439390,70,18.93,5034,23.15
970,440055,56,16.76,5039,23.37
971,440321,74,19.44,5044,23.15
972,440827,79,20.03,5049,23.37
973,441315,96,21.67,5054,23.37
974,442001,249,42.85,5059,23.37
975,442094,224,38.29,5065,23.37
976,442352,60,17.43,5070,23.15
977,442714,101,22.08,5076,23.15
978,443615,295,51.75,5081,23.15
979,444650,306,54.23,5086,23.37
980,445024,103,22.23,5091,23.37
981,445147,63,17.91,5096,23.15
982,445521,67,18.51,5102,23.15
983,447035,97,21.75,5108,23.15
984,447817,88,20.96,5113,23.37
985,447933,85,20.67,5118,23.15
986,448089,60,17.43,5123,23.15
987,448983,286,49.78,5129,23.15
988,449298,92,21.32,5134,23.15
989,449835,71,19.06,5139,23.15
990,450165,79,20.03,5144,23.15
991,450354,78,19.92,5149,23.15
992,450852,127,24.18,5154,23.15
993,451577,287,50.23,5159,23.15
994,451796,81,20.25,5164,23.48
995,451961,58,17.10,5169,23.48
996,452173,167,28.76,5174,23.15
997,452412,63,17.91,5179,23.15
998,452532,96,21.67,5185,23.37
999,453454,255,43.96,5190,23.15
1000,453955,92,21.32,5195,23.15
1001,454598,77,19.81,5200,23.15
1002,455726,66,18.36,5205,23.15
1003,456691,295,51.75,5211,23.37
1004,456748,71,19.06,5217,23.37
1005,456853,60,17.43,5223,23.15
1006,457568,76,19.69,5229,23.15
1007,457749,79,20.03,5234,23.48
1008,457846,49,15.48,5239,23.48
1009,458445,78,19.92,5244,23.48
1010,458647,66,18.36,5249,23.37
1011,458980,89,21.05,5255,23.15
1012,459112,135,24.92,5260,23.48
1013,459699,271,46.93,5266,23.37
1014,460443,92,21.32,5272,23.15
1015,462013,286,49.78,5277,23.37
1016,462527,83,20.46,5283,23.15
1017,462595,57,16.93,5288,23.15
1018,462625,318,57.28,5294,23.37
1019,463246,103,22.23,5300,23.15
1020,463520,152,26.78,5305,23.37
1021,463601,51,15.86,5310,23.15
1022,463794,88,20.96,5315,23.69
1023,464254,319,57.64,5320,23.15
1024,464627,82,20.36,5325,23.15
1025,464704,113,23.02,5330,23.15
1026,464913,79,20.03,5336,23.15
1027,465041,63,17.91,5341,23.15
1028,465405,63,17.91,5347,23.37
1029,465742,344,64.67,5353,23.48
1030,465966,113,23.02,5358,23.15
1031,466209,83,20.46,5364,23.15
1032,467043,57,16.93,5369,23.37
1033,467201,99,21.91,5375,23.37
1034,467209,249,42.85,5380,23.37
1035,467899,70,18.93,5386,23.15
1036,468928,67,18.51,5392,23.48
1037,469406,409,91.12,5398,23.15
1038,469573,56,16.76,5403,23.15
1039,469616,67,18.51,5409,23.37
1040,469879,103,22.23,5415,23.37
1041,470337,73,19.32,5420,23.15
1042,471275,271,46.93,5426,23.15
1043,471731,323,58.48,5432,23.37
1044,472151,53,16.22,5438,23.15
1045,472285,240,41.21,5443,23.15
1046,472503,152,26.78,5449,23.15
1047,473120,302,53.30,5454,23.58
1048,473181,81,20.25,5459,23.37
1049,473852,414,93.93,5464,23.15
1050,474689,62,17.75,5469,23.37
1051,474791,93,21.41,5475,23.15
1052,474959,76,19.69,5480,23.37
1053,475669,57,16.93,5485,23.15
1054,475761,57,16.93,5491,23.15
1055,477194,185,31.51,5497,23.37
1056,477302,67,18.51,5502,23.48
1057,478277,344,64.67,5508,23.48
1058,478368,88,20.96,5513,23.15
1059,478512,103,22.23,5518,23.15
1060,478596,57,16.93,5523,23.15
1061,478746,440,109.25,5529,23.15
1062,478783,97,21.75,5534,23.15
1063,478919,63,17.91,5539,23.15
1064,479072,207,35.26,5545,23.15
1065,479713,51,15.86,5550,23.15
1066,479793,56,16.76,5555,23.48
1067,479799,67,18.51,5561,23.15
1068,479864,89,21.05,5567,23.15
1069,480262,163,28.20,5572,23.15
1070,480339,121,23.66,5577,23.15
1071,480423,391,82.35,5583,23.15
1072,480610,92,21.32,5588,23.15
1073,480731,199,33.86,5593,23.15
1074,481612,74,19.44,5598,23.15
1075,482370,69,18.79,5604,23.37
1076,482494,76,19.69,5610,23.37
1077,482784,327,59.28,5615,23.15
1078,482938,236,40.44,5621,23.37
1079,482953,99,21.91,5627,23.15
1080,483747,71,19.06,5632,23.15
1081,484474,227,38.83,5638,23.37
1082,484948,56,16.76,5644,23.15
1083,485105,127,24.18,5650,23.15
1084,485746,71,19.06,5656,23.15
1085,485830,62,17.75,5662,23.15
1086,485878,159,27.66,5668,23.15
1087,486811,78,19.92,5673,23.15
1088,487012,99,21.91,5678,23.37
1089,487270,96,21.67,5683,23.37
1090,487676,88,20.96,5688,23.37
1091,487856,83,20.46,5693,23.15
1092,488743,53,16.22,5698,23.37
1093,490044,63,17.91,5703,23.15
1094,490177,122,23.75,5709,23.15
1095,491578,89,21.05,5715,23.48
1096,492093,101,22.08,5720,23.15
1097,492252,115,23.18,5725,23.15
1098,492730,50,15.67,5731,23.15
1099,493177,89,21.05,5736,23.15
1100,493702,83,20.46,5741,23.48
1101,493877,58,17.10,5746,23.37
1102,493915,60,17.43,5752,23.15
1103,494371,103,22.23,5758,23.48
1104,495043,63,17.91,5763,23.48
1105,497730,51,15.86,5769,23.37
1106,497868,51,15.86,5774,23.69
1107,499499,167,28.76,5779,23.37
1108,499909,50,15.67,5784,23.15
1109,500174,312,55.68,5789,23.37
1110,501493,96,21.67,5794,23.48
1111,501949,58,17.10,5799,23.37
1112,502190,73,19.32,5805,23.37
1113,502233,291,50.97,5811,23.48
1114,502464,69,18.79,5817,23.58
1115,502481,81,20.25,5823,23.15
1116,502879,127,24.18,5829,23.37
1117,503433,346,64.94,5835,23.37
1118,503767,62,17.75,5840,23.37
1119,503801,88,20.96,5846,23.15
1120,504102,178,30.40,5851,23.37
1121,505003,63,17.91,5856,23.15
1122,505199,63,17.91,5862,23.37
1123,505344,368,72.93,5868,23.37
1124,506568,56,16.76,5873,23.37
1125,507179,49,15.48,5879,23.37
1126,507318,79,20.03,5884,23.15
1127,507385,71,19.06,5889,23.69
1128,507540,213,36.33,5895,23.48
1129,507649,63,17.91,5900,23.58
1130,507718,53,16.22,5906,23.58
1131,508170,79,20.03,5911,23.58
1132,508425,102,22.15,5916,23.48
1133,509179,120,23.58,5921,23.37
1134,509474,49,15.48,5927,23.48
1135,510274,63,17.91,5932,23.80
1136,511011,231,39.55,5938,23.48
1137,512028,101,22.08,5944,23.69
1138,512300,337,62.30,5949,23.48
1139,512885,304,53.73,5954,24.01
1140,513121,67,18.51,5959,23.15
1141,513272,63,17.91,5965,23.48
1142,513381,62,17.75,5971,23.58
1143,513616,89,21.05,5977,23.69
1144,515516,70,18.93,5982,23.80
1145,515646,112,22.94,5988,23.48
1146,515718,58,17.10,5994,23.15
1147,516669,335,61.77,6000,23.15
1148,516981,92,21.32,6005,23.15
1149,517098,92,21.32,6010,23.37
1150,517999,217,37.04,6015,23.69
1151,519342,71,19.06,6020,23.48
1152,519557,88,20.96,6026,23.80
1153,519782,67,18.51,6031,23.69
1154,520062,113,23.02,6037,23.58
1155,521285,89,21.05,6043,23.69
1156,521611,448,112.41,6048,23.80
1157,521953,280,48.67,6054,23.48
1158,522414,63,17.91,6060,23.80
1159,522652,121,23.66,6066,23.69
1160,522950,96,21.67,6072,23.48
1161,524108,76,19.69,6077,23.80
1162,524840,61,17.60,6082,23.37
1163,525171,51,15.86,6088,23.37
1164,525240,81,20.25,6093,23.58
1165,525300,97,21.75,6098,23.15
1166,525953,281,48.90,6103,23.58
1167,526896,96,21.67,6109,23.91
1168,527053,96,21.67,6114,23.69
1169,527485,194,33.00,6119,23.58
1170,527614,60,17.43,6124,23.80
1171,528219,57,16.93,6130,23.69
1172,529712,334,61.44,6136,24.01
1173,531551,56,16.76,6141,23.80
1174,531729,71,19.06,6147,23.69
1175,531783,216,36.85,6153,23.80
1176,532049,79,20.03,6158,23.69
1177,532862,103,22.23,6163,23.69
1178,533790,76,19.69,6168,23.69
1179,534022,106,22.47,6173,23.91
1180,534202,53,16.22,6178,23.91
1181,534315,55,16.58,6183,23.37
1182,534612,275,47.73,6188,23.37
1183,534703,50,15.67,6194,23.58
1184,535065,78,19.92,6199,23.48
1185,535153,93,21.41,6204,23.48
1186,535323,88,20.96,6209,23.69
1187,536201,92,21.32,6214,23.69
1188,536259,245,42.08,6219,23.80
1189,536733,62,17.75,6225,23.37
1190,537199,85,20.67,6231,23.69
1191,537675,268,46.26,6236,23.91
1192,538479,344,64.67,6242,23.80
1193,539436,57,16.93,6247,23.58
1194,541155,94,21.50,6253,24.01
1195,542141,56,16.76,6258,23.48
1196,542502,236,40.44,6264,23.37
1197,542510,243,41.74,6270,23.37
1198,542641,231,39.55,6276,23.37
1199,543048,70,18.93,6282,23.48
1200,543203,115,23.18,6288,23.48
1201,543417,115,23.18,6294,23.80
1202,544032,76,19.69,6300,23.80
1203,544060,49,15.48,6305,23.58
1204,544241,67,18.51,6310,23.58
1205,544343,62,17.75,6316,23.48
1206,544442,93,21.41,6322,23.58
1207,544460,73,19.32,6327,23.69
1208,544669,229,39.22,6333,23.15
1209,544858,63,17.91,6339,23.69
1210,545569,60,17.43,6345,23.15
1211,545875,103,22.23,6351,23.48
1212,546202,199,33.86,6356,23.37
1213,547916,69,18.79,6361,23.37
1214,548074,57,16.93,6367,23.37
1215,548144,83,20.46,6373,23.69
1216,548476,108,22.63,6379,23.58
1217,548653,199,33.86,6384,23.58
1218,548736,85,20.67,6389,23.58
1219,549365,56,16.76,6394,23.15
1220,550429,51,15.86,6400,23.48
1221,550599,76,19.69,6405,23.37
1222,550856,135,24.92,6410,23.80
1223,551443,103,22.23,6416,23.91
1224,552034,423,97.36,6421,23.58
1225,552496,58,17.10,6426,23.48
1226,552543,67,18.51,6432,23.48
1227,552634,96,21.67,6438,23.37
1228,554631,67,18.51,6443,23.91
1229,554645,192,32.67,6449,23.37
1230,554947,99,21.91,6455,23.37
1231,555063,71,19.06,6460,23.48
1232,555213,359,69.86,6466,23.69
1233,555577,270,46.71,6471,23.48
1234,556114,96,21.67,6477,23.69
1235,556261,255,43.96,6482,23.37
1236,556298,364,71.71,6487,23.37
1237,556364,88,20.96,6492,23.91
1238,557093,109,22.70,6497,23.91
1239,557217,63,17.91,6502,23.69
1240,557944,82,20.36,6508,23.37
1241,558330,106,22.47,6513,23.48
1242,559643,57,16.93,6518,23.48
1243,559678,83,20.46,6524,23.69
1244,559830,199,33.86,6530,23.69
1245,559988,120,23.58,6535,23.48
1246,560176,127,24.18,6541,23.48
1247,560502,575,187.30,6547,23.37
1248,561245,319,57.64,6553,23.58
1249,561506,83,20.46,6558,23.80
1250,562685,211,35.96,6564,23.58
1251,562935,57,16.93,6569,23.48
1252,563431,81,20.25,6575,23.69
1253,563900,355,68.30,6581,23.48
1254,564028,140,25.42,6586,23.15
1255,564360,237,40.69,6592,23.80
1256,565299,76,19.69,6598,23.48
1257,565502,74,19.44,6603,23.69
1258,565795,124,23.92,6609,23.80
1259,565989,79,20.03,6615,23.48
1260,566161,81,20.25,6620,23.48
1261,566254,96,21.67,6625,23.69
1262,566845,63,17.91,6630,23.48
1263,567244,118,23.42,6636,23.48
1264,567574,62,17.75,6642,23.58
1265,567785,83,20.46,6648,23.69
1266,567884,280,48.67,6654,23.69
1267,568411,78,19.92,6660,23.91
1268,569032,55,16.58,6665,23.80
1269,569499,195,33.17,6670,24.12
1270,569690,435,104.92,6675,23.69
1271,570443,96,21.67,6680,23.80
1272,571964,101,22.08,6685,23.48
1273,572177,142,25.64,6690,23.69
1274,572308,92,21.32,6696,23.80
1275,572834,249,42.85,6701,23.69
1276,573400,396,85.28,6707,23.37
1277,573470,216,36.85,6712,24.12
1278,574564,74,19.44,6717,24.23
1279,574792,137,25.12,6723,23.58
1280,575289,60,17.43,6729,23.58
1281,575898,508,144.95,6735,23.48
1282,576129,57,16.93,6741,23.91
1283,576304,108,22.63,6747,23.58
1284,576313,121,23.66,6752,23.80
1285,576687,385,80.11,6758,23.91
1286,576987,531,160.62,6763,23.80
1287,577239,53,16.22,6769,23.80
1288,577349,71,19.06,6774,23.58
1289,577973,109,22.70,6780,23.69
1290,578110,99,21.91,6785,23.69
1291,578201,62,17.75,6790,23.48
1292,578351,120,23.58,6796,24.01
1293,579086,120,23.58,6802,23.58
1294,579837,121,23.66,6808,23.80
1295,580360,48,15.29,6814,23.91
1296,580698,108,22.63,6819,23.48
1297,580861,211,35.96,6824,23.48
1298,581362,460,119.54,6829,23.69
1299,581494,82,20.36,6835,23.58
1300,581765,220,37.58,6840,23.80
1301,582547,163,28.20,6845,23.37
1302,582559,66,18.36,6851,23.69
1303,582720,117,23.34,6857,23.69
1304,582861,92,21.32,6863,23.69
1305,583077,61,17.60,6868,23.37
1306,583590,99,21.91,6874,23.48
1307,583725,193,32.84,6879,23.37
1308,583767,423,97.36,6884,23.58
1309,584645,71,19.06,6889,23.58
1310,585444,89,21.05,6895,23.58
1311,586814,236,40.44,6900,23.80
1312,587429,71,19.06,6906,23.37
1313,587809,255,43.96,6912,23.37
1314,588169,76,19.69,6917,23.58
1315,588341,83,20.46,6922,23.58
1316,588749,71,19.06,6928,23.37
1317,589299,204,34.73,6934,23.15
1318,589734,67,18.51,6939,23.37
1319,590648,112,22.94,6945,23.69
1320,591201,71,19.06,6951,23.69
1321,591285,158,27.53,6957,23.48
1322,591346,57,16.93,6962,23.48
1323,592755,518,151.06,6968,23.15
1324,593558,71,19.06,6974,23.37
1325,593825,50,15.67,6980,23.37
1326,594568,67,18.51,6985,23.48
1327,595036,515,147.53,6991,23.58
1328,595070,60,17.43,6997,23.69
1329,595474,56,16.76,7003,23.37
1330,595581,312,55.68,7009,23.37
1331,595768,211,35.96,7014,23.58
1332,596264,120,23.58,7019,23.69
1333,596641,56,16.76,7025,23.48
1334,597128,83,20.46,7031,23.37
1335,597665,206,35.07,7036,23.37
1336,600634,275,47.73,7041,23.15
1337,600725,259,44.69,7047,23.48
1338,601816,77,19.81,7053,23.37
1339,602259,99,21.91,7058,23.48
1340,602472,63,17.91,7063,23.37
1341,602893,154,27.02,7069,23.15
1342,602949,241,41.39,7074,23.15
1343,605615,49,15.48,7080,23.37
1344,606163,79,20.03,7085,23.37
1345,606659,184,31.36,7090,23.15
1346,606790,53,16.22,7095,23.15
1347,606950,70,18.93,7100,23.37
1348,606990,81,20.25,7106,23.15
1349,607151,57,16.93,7111,23.37
1350,607323,70,18.93,7117,23.15
1351,607471,57,16.93,7123,23.48
1352,607981,51,15.86,7129,23.37
1353,608077,199,33.86,7134,23.37
1354,608209,63,17.91,7139,23.15
1355,608471,56,16.76,7145,23.15
1356,608919,56,16.76,7151,23.15
1357,609747,126,24.09,7157,23.37
1358,610446,172,29.49,7163,23.15
1359,610941,71,19.06,7168,23.69
1360,611041,352,66.89,7174,23.37
1361,611505,71,19.06,7179,23.58
1362,612198,63,17.91,7185,23.37
1363,612235,319,57.64,7191,23.37
1364,612253,88,20.96,7196,23.37
1365,612269,89,21.05,7201,23.58
1366,612689,57,16.93,7210,23.58
1367,612905,56,16.76,7216,23.37
1368,613005,71,19.06,7222,23.37
1369,613139,70,18.93,7228,23.69
1370,613755,304,53.73,7234,23.48
1371,614287,67,18.51,7239,23.37
1372,614329,127,24.18,7245,23.48
1373,614434,103,22.23,7251,23.15
1374,614634,231,39.55,7256,23.58
1375,615120,53,16.22,7262,23.37
1376,616697,63,17.91,7267,23.48
1377,616983,172,29.49,7273,23.15
1378,617102,51,15.86,7278,23.15
1379,617156,63,17.91,7283,23.15
1380,617304,167,28.76,7289,23.15
1381,617326,745,421.25,7294,23.37
1382,618297,197,33.52,7299,23.15
1383,618467,71,19.06,7304,23.37
1384,618574,67,18.51,7310,23.58
1385,618926,60,17.43,7316,23.80
1386,619015,78,19.92,7322,23.15
1387,619095,76,19.69,7327,23.37
1388,619419,83,20.46,7332,23.58
1389,619616,81,20.25,7337,23.37
1390,620039,299,52.61,7342,23.48
1391,620141,286,49.78,7348,23.37
1392,620304,236,40.44,7354,23.15
1393,620391,71,19.06,7360,23.15
1394,621423,98,21.83,7366,23.37
1395,621737,248,42.69,7371,23.37
1396,621771,115,23.18,7377,23.15
1397,622466,575,187.30,7383,23.69
1398,622973,432,101.61,7389,23.37
1399,625187,323,58.48,7394,23.15
1400,625786,408,90.57,7400,23.48
1401,626050,121,23.66,7405,23.37
1402,626778,83,20.46,7411,23.48
1403,627956,463,119.23,7416,23.48
1404,628741,108,22.63,7422,23.15
1405,629354,83,20.46,7427,23.15
1406,629936,88,20.96,7432,23.15
1407,630429,229,39.22,7437,23.48
1408,631881,51,15.86,7443,23.48
1409,631966,60,17.43,7448,23.37
1410,633894,85,20.67,7454,23.15
1411,635285,79,20.03,7459,23.48
1412,635909,121,23.66,7464,23.15
1413,635981,335,61.77,7470,23.15
1414,636013,108,22.63,7475,23.48
1415,636720,307,54.48,7480,23.37
1416,636788,63,17.91,7486,23.15
1417,637314,63,17.91,7492,23.48
1418,637775,387,81.05,7498,23.37
1419,637919,63,17.91,7503,23.15
1420,638150,113,23.02,7509,23.37
1421,638892,62,17.75,7515,23.15
1422,639650,53,16.22,7521,23.37
1423,639836,110,22.78,7526,23.37
1424,641692,432,101.61,7531,23.48
1425,641983,156,27.28,7536,23.37
1426,643229,387,81.05,7541,23.37
1427,643305,120,23.58,7546,23.15
1428,643335,300,52.79,7552,23.15
1429,643407,93,21.41,7558,23.15
1430,644482,319,57.64,7563,23.37
1431,645399,97,21.75,7568,23.37
1432,645544,63,17.91,7573,23.58
1433,645565,124,23.92,7579,23.37
1434,646152,197,33.52,7585,23.48
1435,646876,94,21.50,7590,23.15
1436,647506,60,17.43,7595,23.15
1437,649026,51,15.86,7601,23.37
1438,650418,92,21.32,7606,23.37
1439,650923,63,17.91,7611,23.48
1440,651909,56,16.76,7617,23.58
1441,652305,67,18.51,7623,23.15
1442,652510,70,18.93,7629,23.15
1443,652657,176,30.09,7635,23.15
1444,654336,88,20.96,7640,23.15
1445,655339,83,20.46,7645,23.69
1446,655475,83,20.46,7651,23.58
1447,655501,113,23.02,7657,23.58
1448,656421,56,16.76,7663,23.37
1449,657164,668,291.28,7669,23.91
1450,657252,85,20.67,7674,23.48
1451,657285,51,15.86,7679,23.69
1452,659012,236,40.44,7684,23.69
1453,660105,291,50.97,7690,23.91
1454,660527,89,21.05,7696,23.48
1455,660659,60,17.43,7701,23.58
1456,660933,71,19.06,7707,23.80
1457,662373,57,16.93,7713,23.15
1458,662679,88,20.96,7718,23.48
1459,662999,63,17.91,7723,23.80
1460,663232,220,37.58,7729,23.15
1461,664342,63,17.91,7734,23.69
1462,664780,56,16.76,7740,23.15
1463,665126,287,50.23,7746,23.48
1464,665414,71,19.06,7752,23.37
1465,665436,88,20.96,7758,23.48
1466,666344,263,45.37,7763,23.58
1467,666553,83,20.46,7769,23.69
1468,666747,263,45.37,7775,23.15
1469,666897,97,21.75,7781,23.37
1470,667541,127,24.18,7786,23.58
1471,668083,106,22.47,7792,23.15
1472,668869,127,24.18,7797,23.69
1473,668986,99,21.91,7803,23.69
1474,669913,96,21.67,7808,23.37
1475,670370,66,18.36,7813,23.58
1476,670542,79,20.03,7819,23.48
1477,670580,263,45.37,7824,23.69
1478,671060,67,18.51,7830,23.48
1479,671799,74,19.44,7836,23.48
1480,672835,82,20.36,7842,23.48
1481,673692,70,18.93,7847,23.58
1482,674187,348,65.64,7853,23.37
1483,674326,227,38.83,7858,23.37
1484,674345,588,183.26,7864,23.15
1485,674675,275,47.73,7870,23.58
1486,674912,167,28.76,7876,23.58
1487,674971,263,45.37,7881,23.37
1488,675454,76,19.69,7887,23.37
1489,675647,66,18.36,7892,23.37
1490,676100,135,24.92,7898,23.37
1491,676221,81,20.25,7904,23.26
1492,676536,103,22.23,7909,23.48
1493,676556,63,17.91,7914,23.37
1494,676983,369,73.42,7920,23.58
1495,677671,60,17.43,7925,23.58
1496,677825,60,17.43,7931,23.37
1497,678156,368,72.93,7937,23.37
1498,679303,56,16.76,7942,23.48
1499,679428,56,16.76,7948,23.37
1500,679481,131,24.54,7954,23.37
1501,680392,48,15.29,7960,23.80
1502,680477,380,78.12,7965,23.58
1503,681889,67,18.51,7970,23.58
1504,682059,79,20.03,7976,23.37
1505,682251,51,15.86,7981,23.69
1506,684116,231,39.55,7986,23.37
1507,684564,499,141.24,7992,23.58
1508,684992,98,21.83,7998,23.37
1509,685282,335,61.77,8003,23.37
1510,685740,63,17.91,8008,23.58
1511,686051,56,16.76,8014,23.37
1512,686902,399,87.30,8020,23.37
1513,687000,307,54.48,8025,23.37
1514,687793,79,20.03,8031,23.37
1515,690418,62,17.75,8036,23.37
1516,690743,79,20.03,8042,23.69
1517,691351,71,19.06,8047,23.58
1518,691636,319,57.64,8053,23.37
1519,691812,368,72.93,8058,23.37
1520,691937,271,46.93,8063,23.48
1521,692250,71,19.06,8069,23.48
